Status,Taker,Name,Notes,Agency,DocType,Id
有條件通…,曾文慧,中華段店鋪住宅新建工程環境影響說明書,,新竹市,說明書,0990021S
有條件通…,黃富美,台中市北屯區崇德段296地號店鋪、辦公室及集合住宅新建工程,定稿本,臺中市,說明書,0990021T
審查中,簡祐靜,臺北市中山區金泰段（街廓編號A2基地）105-1地號新建工程環境影響說明書,,臺北市,說明書,0990021W
審核修正…,顏佳慧,淡水坪頂社區山坡地整體開發建築計畫─南國開發建設F2大樓新建工程變更內容對照表,,新北市,變更內容對照表,0990014B
審核修正…,薛富美,宜蘭縣立櫻花陵園整體規劃環境影響說明書變更內容對照表,,宜蘭縣,變更內容對照表,0990014C
審核修正…,李政欣,新竹縣竹東鎮中正段原台泥竹東廠土地開發案,對照表定稿本,新竹縣,變更內容對照表,0990014E
不同意變更,林彥銘,日友環保科技股份有限公司雲林縣元長鄉事業廢棄物處理廠變更計畫變更內容對照表,,雲林縣,變更內容對照表,0990014J
審核修正…,陳義昇,永揚環保事業股份有限公司第一類乙級廢棄物處理場環境影響說明書變更內容對照表,1.變更永揚環保事業股份有限公司第一類乙級廢棄物處理場環境影響說明書環境監測計畫空氣監測項目,臺南縣,變更內容對照表,0990014L
審核修正…,譚仲萍,映誠股份有限公司屏東廠一般廢棄物乙級處理廠開發計畫變更內容對照表,,屏東縣,變更內容對照表,0990014N
審核修正…, ,「高雄市鹽埕區大成段300、364地號觀光旅館大樓工程環境影響說明書」變更內容對照表,,高雄市,變更內容對照表,0990014X
審核修正…,陳淑梅,員林運動公園環境影響差異分析報告,書件為99年9月定稿本,彰化縣,差異分析報告,0990013H
有條件通…,林芳津,冠軍建材股份有限公司工廠毗鄰地變更計畫環境影響說明書,,苗栗縣,說明書,0990011F
審查中,蘇君紋,台中縣和平鄉谷關段125等地號旅館設置計畫,說明書為初稿,臺中縣,說明書,0990011G
有條件通…,張秀靜,南投縣魚池鄉內凹仔農村社區土地重劃 環境影響說明書,,南投縣,說明書,0990011I
有條件通…,莊惠如,「基隆市外木山濱海暨情人湖地區都市計畫變更為風景區」規劃案環境影響說明書,,基隆市,說明書,0990011R
有條件通…,曾文慧,新竹市北區舊社自辦農村社區土地重劃環境影影響說明書,,新竹市,說明書,0990011S
有條件通…,黃富美,台中市南屯區豐富段161、161-1、163地號店鋪辦公室及集合住宅新建工程,定稿本,臺中市,說明書,0990011T
有條件通…,郭殷碩,富立建設文平路金華段147-6地號住宅及店鋪大樓工程,,臺南市,說明書,0990011V
有條件通…,楊素禎,「金門特定區都市計畫倉儲批發零售專用區」環境影響說明書,,金門縣,說明書,0990011Z
徵詢意見…,溫育勇,新訂七星潭風景特定區計畫政府政策評估說明書,本書件為初稿本,環保署,政策評估說明書,0990010A
審核修正…, ,國立傳統藝術中心環境影響說明書變更內容對照表,,環保署,變更內容對照表,0982304A
審核修正…,邱景昆,台灣中油股份有限公司三輕更新擴產計畫環境影響說明書變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982294A
審核修正…,邱景昆,台灣區電弧爐煉鋼業廢棄物共同處理體系設立變更計畫環境影響說明書第2次變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982284A
審核修正…,邱景昆,高雄縣岡山鎮大德工業區開發計畫第二次變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982274A
審核修正…,張盈瑄,一般觀光旅館豐邑尊榮飯店及國際觀光旅館新竹喜來登大飯店變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982264A
審核修正…,張瑞芸,油機工業股份有限公司申請編定開發工業區環境影響差異分析報告,,環保署,差異分析報告,0982243A
審核修正…,鄭惠文,台北市區鐵路地下化東延南港工程『臺鐵捷運化後續計畫--樟樹灣-南港間擴建三軌工程』環境影響差異分析報告,,環保署,差異分析報告,0982233A
審核修正…,何文淵,霧峰工業區開發計畫環境影響差異分析報告(第4次環評變更),,環保署,差異分析報告,0982223A
審核修正…,石秉鑫,國立海洋生物博物館興建計畫環境說明書監測計畫變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982214A
審查中,邱景昆,中華映管股份有限公司申請龍潭工業園區報編計畫環境影響說明書變更內容對照表(廢水處理系統新增設蝕刻廢水處理設施),未補資料送審,環保署,變更內容對照表,0982204A
其他,張盈瑄,阿公店水庫更新改善計畫環境監測計畫變更內容對照表,開發單位撤回,環保署,變更內容對照表,0982194A
其他,張盈瑄,農業生物科技園區開發計畫環境影響說明書淨污水廠新建工程變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0982174A
審核修正…,石秉鑫,興國管理學院建校工程環境影響說明書第二次變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982164A
其他,石秉鑫,核能四廠第一、二號機發電計畫設置海水淡化設施環境影響差異分析報告變更內容對照表,開發單位未繳交，依法退回目的事業主管機關。,環保署,變更內容對照表,0982154A
有條件通…,鄭惠文,台鐵潮州-枋寮電氣化計畫環境影響說明書,,環保署,說明書,0982141A
審核修正…,何文淵,嘉惠電廠開發計畫第五次環境影響差異分析報告,,環保署,差異分析報告,0982133A
審核修正…,何文淵,南部科學工業園區管理局高雄園區開發計畫(第六次變更)環境影響差異分析報告,,環保署,差異分析報告,0982123A
審核修正…,張瑞芸,高雄新市鎮整體開發環境影響評估報告書第一次環境影差異分析報告,,環保署,差異分析報告,0982113A
審核修正…,石秉鑫,高速鐵路環境影響評估報告變更內容對照表(非屬經常性疏運班次),本書件為定稿本,環保署,變更內容對照表,0982104A
有條件通…,鄭惠文,金馬行銷中心增建儲槽工程環境影響說明書,,環保署,說明書,0982091A
審查中,溫育勇,宜蘭海洋生物科技園區環境影響差異分析報告,本書件為初稿本,環保署,差異分析報告,0982083A
不同意變更,陳妙玲,內政部警政署籌建國家級反恐訓練中心案環境影響說明書變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0982074A
審核修正…,張瑞芸,私立法鼓人文社會學院建校工程第二次環境影響差異分析報告,,環保署,差異分析報告,0982063A
有條件通…,溫育勇,國立高雄海洋科技大學楠梓校區水產食品實習大樓及潛水池新建工程環境影響說明書,,環保署,說明書,0982051A
審核修正…,何文淵,離島式基礎工業區石化工業綜合區長春關係企業(長春石油化學股份有限公司大連化學工業股份有限公司長春人造樹脂廠股份有限公司)麥寮廠第四次變更計畫環境影響差異分析報告,,環保署,差異分析報告,0982043A
審核修正…,張瑞芸,國立臺灣藝術大學後龍校區校地開發案環境影響說明書變更內容對照表暨變更審查結論,,環保署,變更內容對照表,0982034A
審核修正…,邱景昆,台灣中油股份有限公司桃園煉油廠第三重油加氫脫硫工場興建計畫變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0982024A
審核修正…,溫育勇,第二高速公路後續計畫(南投-新營段)增設古坑交流道環境影響差異分析報告,,環保署,差異分析報告,0982013A
退件/撤銷,張同婉,台中經貿科技工業園區開發計畫環境影響評估報告書,"本書件為初稿本, 開發單位申請撤回, 本署於100年7月15日函復開發單位同意辦理在案.",環保署,評估報告書,0982002A
審核修正…,石秉鑫,月眉大型育樂區開發計畫環境影響評估報告書變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0981994A
審核修正…,陳妙玲,台南縣善化鎮茄拔工業區開發案環境影響說明書變更內容對照表,,環保署,變更內容對照表,0981984A
審核修正…,石秉鑫,高雄港洲際貨櫃中心計畫環境影響評估報告書第二次變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0981974A
審核修正…,張同婉,豐坪溪及其支流水力發電開發計畫土方數量及處理方式變更環境影響差異分析報告,,環保署,差異分析報告,0981953A
審核修正…,鄭惠文,南投縣烏溪柑子林淨水場用地整體開發計畫環境影響說明書變更內容對照表,,環保署,變更內容對照表,0981944A
審核修正…,溫育勇,臺中生活圈2號線東段、4號線北段及大里聯絡道工程環境影響差異分析報告,,環保署,差異分析報告,0981933A
其他,邱景昆,台灣中油股份有限公司C8801高雄煉油廠增設汽電共生設備計畫環境影響說明書變更內容對照表,"撤案,本書件為初稿本",環保署,變更內容對照表,0981914A
審核修正…,邱景昆,高速鐵路站區聯外道路系統改善計畫台南站區高架橋下道路工程環境影響說明書變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0981904A
退件/撤銷,林欣怡,高雄縣岡山本洲擴大工業區開發計畫環境影響說明書,本書件為初稿本,環保署,說明書,0981891A
審核修正…,鄭惠文,關西山莊建築開發計畫環境影響差異分析暨環境現況差異分析及對策檢討報告,,環保署,差異分析報告,0981883A
有條件通…,張同婉,臺北港南外堤內側碼頭區填海造陸開發計畫環境影響說明書,,環保署,說明書,0981871A
不同意變更,邱景昆,台灣化學纖維股份有限公司六輕四期擴建計畫環境影響說明書變更內容對照表,改差異分析報告送審,環保署,變更內容對照表,0981864A
有條件通…,張瑞芸,福智教育園區擴區開發計畫環境影響說明書,開發規模係開發面積扣除國土保安用地面積（3.6460公頃）計算,環保署,說明書,0981851A
審核修正…,邱景昆,海湖發電計畫第三次變更環境監測計畫變更內容對照表,本案件為定稿本,環保署,變更內容對照表,0981844A
有條件通…,張同婉,國家射擊訓練基地－公西靶場工程環境影響說明書,,環保署,說明書,0981831A
審核修正…,邱景昆,曾文水庫越域引水計畫環境影響評估報告書第2次變更內容對照表,本案件為定稿本,環保署,變更內容對照表,0981824A
不同意變更,陳妙玲,馬偕醫學院校園整體開發建築計畫環境影響評估報告書第二次變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0981814A
審查中,陳妙玲,神達電腦安居計畫寶山坡地社區環境影響評估報告書監測計畫變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0981804A
審核修正…,石秉鑫,彰化濱海工業區開發計畫線西區部份服務及管理中心用地變更為相關產業用地變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0981794A
不同意變更,邱景昆,六輕四期擴建計畫環境影響差異分析報告變更內容對照表,不同意變更,環保署,變更內容對照表,0981784A
審核修正…,何文淵,臺北都會區大眾捷運系統新莊線蘆洲支線環境影響差異分析報告(新增餘土處理地點),,環保署,差異分析報告,0981773A
審核修正…,張瑞芸,南區(龍崎廠)事業廢棄物綜合處理中心環境影響差異分析報告暨環境現況差異分析及對策檢討報告,,環保署,環境現況差異分…,0981765A
進入二階…,何文淵,大度攔河堰環境影響說明書,本案進入第二階段環評,環保署,說明書,0981751A
審核修正…,張同婉,新竹科學工業園區宜蘭園區宜蘭城南基地開發計畫環境影響說明書審查結論變更暨環境影響差異分析報告,,環保署,差異分析報告,0981743A
